"id","Plu","Type","Category","Commodity","Variety","Size","Measures_na","Measures_row","Restrictions","Botanical","Aka","Status","Link","Notes","Updated_by","Updated_at","Created_at","Deleted_at","Language"
"1454","3468","Global","Fruits","MANZANAS","Honeycrisp","Pequeño","100 size and smaller","Average Fruit Weight less than 205g","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1455","3469","Global","Fruits","UVAS","Sugrasixteen","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1456","3470","Global","Fruits","MELÓN, Rojo","Sandía - Roja, con semillas pequeña","Todos los tamaños","","","","","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1457","3471","Global","Vegetables","NOPAL CAMBRAY","Bebé","Todos los tamaños","","","","Opuntia sp.","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1458","3472","Global","Herbs","HOJA SANTA","","Todos los tamaños","","","","Piper sanctum","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1459","3473","Global","Herbs","EPAZOTE","","Todos los tamaños","","","","Chenopodium ambrosiodie L","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1460","3474","Global","Vegetables","CAMOTE AZAFRAN","Azafrán","Todos los tamaños","","","","Escobedia linearis Schlecht","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1461","3475","Global","Herbs","HIERBABUENA","","Todos los tamaños","","","","Mentha piperata","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1462","3476","Global","Herbs","HOJA NARANJO","","Todos los tamaños","","","","Citrus x sinensis (L.) Osbeck","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1463","3477","Global","Herbs","PÁPALO","","Todos los tamaños","","","","Porophyllum macrocephalum DC.","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1464","3478","Global","Vegetables","QUELITES","","Todos los tamaños","","","","Chenopodium spp.","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1465","3479","Global","Vegetables","HOJA DE CHIPILIN","","Todos los tamaños","","","","Crotalaria longirostrata","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1466","3480","Global","Vegetables","GUIA DE CALABAZA","","Todos los tamaños","","","","Cucurbita Pepo","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1467","3481","Global","Vegetables","ESPELÓN (YUCATAN)","","Todos los tamaños","","","","Phaseolus lunatus","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1468","3482","Global","Herbs","HIERBA DE CONEJO","","Todos los tamaños","","","","Porophyklum linaria (Cav.) DC.","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1469","3483","Global","Herbs","HIERBA MORADA","","Todos los tamaños","","","","Solanum americanum Mill.","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1470","3484","Global","Fruits","MANZANAS","Dalinette","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1476","3485","Global","Fruits","PERA","Harovin Sundown","Todos los tamaños","","","","Pyrus spp.","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1474","3486","Global","Fruits","MANZANAS","CN 121","Todos los tamaños","","","","Malus domestica","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1475","3487","Global","Fruits","MANZANAS","MN 55","Todos los tamaños","","","","Malus domestica","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1477","3488","Global","Fruits","MANGO","Rojo","Extra grande","7 and Larger","","","Mangifera Indica","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1478","3489","Global","Fruits","PERA","Cepuna","Todos los tamaños","","","","Pyrus spp.","","Approved","","","Christina D'allarco","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1479","3490","Global","Fruits","MANZANAS","MAIA 1","Todos los tamaños","","","","Malus domestica","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1480","3491","Global","Fruits","UVAS","ARRA Quince","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1481","3492","Global","Fruits","UVAS","ARRA Veintinueve","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1482","3493","Global","Vegetables","CEBOLLAS","Dulce, sin lágrimas","Todos los tamaños","","","","Allium spp.","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1495","3494","Global","Fruits","MELÓN","Sandía - Mini amarilla, sin semillas","3-7 Libras","","","","Cucumis melo","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1483","3495","Global","Fruits","PERA","Celina","Todos los tamaños","","","","Pyrus spp.","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1484","3496","Global","Fruits","UVAS","IFG Core, roja sin semilla","Todos los tamaños","","","","Vitis vinifera","","Approved","","Image is representative of the PLU commodity type and does not show all varieties covered under this PLU code.","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1485","3497","Global","Fruits","UVAS","IFG Core, negra sin semilla ","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1486","3498","Global","Fruits","UVAS","IFG Core, verde sin semillas","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1487","3499","Global","Fruits","UVAS","IFG Novelty, roja sin semillas","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1488","3500","Global","Fruits","UVAS","IFG Novelty, negra sin semillas","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1489","3501","Global","Fruits","UVAS","IFG Novelty, verde sin semillas","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1490","3502","Global","Fruits","UVAS","ARRA Veintisiete","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1491","3503","Global","Fruits","UVAS","ARRA Veintiocho","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1492","3504","Global","Fruits","UVAS","ARRA Treinta","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1493","3505","Global","Fruits","UVAS","ARRA Treinta y dos","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1494","3506","Global","Fruits","UVAS","Sweet Scarlet","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1496","3507","Global","Fruits","MANZANAS","WA 38","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1497","3508","Global","Fruits","UVAS","Thomcord","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1498","3509","Global","Fruits","AGUACATES","GEM","Todos los tamaños","","","","Persea americana","","Approved","","","Vincent Huston","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1499","3510","Global","Fruits","MANZANAS","Ambrosia","Pequeño","100 size and smaller","Average Fruit Weight = less than 205g","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1500","3511","Global","Fruits","MANZANAS","WA 2","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1501","3512","Global","Vegetables","TOMATES","Round","Todos los tamaños","","","","Lycopersicon esculenta","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1507","3514","Global","Fruits","MANZANAS","Fengapi","Todos los tamaños","","","","Malus domestica","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1508","3515","Global","Retailer Assigned Numbers","MANZANAS","PremA 153","Pequeño","100 size and smaller","Average Fruit Weight = less than 205g","","Malus domestica","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1509","3516","Global","Fruits","MANZANAS","PremA 153","Grande","88 size and larger","Average fruit weight = 205g and above","","Malus domestica","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1510","3517","Global","Fruits","KIWI","Tienda asignada: variedades de derivados de oro","Todos los tamaños","","","","Actinidia deliciosa","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1502","3518","Global","Fruits","PERAS","Oksana","Todos los tamaños","","","","Pyrus spp.","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1503","3519","Global","Fruits","MANZANAS","R10-45","Todos los tamaños","","","","Malus domestica","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1505","3520","Global","Vegetables","CEBOLLAS","SK-20","Todos los tamaños","","","","Allium spp.","","Approved","","","Vicki Bonvetti","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1511","3521","Global","Fruits","MANZANAS","Regal D5-100","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1512","3522","Global","Fruits","PERAS","HW624","Todos los tamaños","","","","Pyrus spp.","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1513","3523","Global","Fruits","MANZANAS","SQ159","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1514","3524","Global","Fruits","MANDARINA","C37","Todos los tamaños","","","","Citrus spp.","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1515","3525","Global","Fruits","MANZANAS","CN121","Pequeño","100 size and smaller","Average Fruit Weight = less than 205g","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1516","3526","Global","Fruits","MANZANAS","Howell TC2","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1517","3527","Global","Fruits","MANZANAS","Howell TC3","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1518","3528","Global","Fruits","MANZANAS","Regal D17-121","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1519","3529","Global","Fruits","MANZANAS","PremA 129","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1520","3530","Global","Fruits","UVAS","Júpiter","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1521","3531","Global","Fruits","UVAS","Sugra Family negra sin semillas","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1522","3532","Global","Fruits","UVAS","Sugra Family verde sin semillas","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1523","3533","Global","Fruits","UVAS","Sugra Family sin semillas nueva","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1524","3534","Global","Fruits","UVAS","Sugra Family roja sin semillas","Todos los tamaños","","","","Vitis vinifera","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1525","3535","Global","Vegetables","CEBOLLAS","Sweetheart","Todos los tamaños","","","","Allium spp.","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1526","3536","Global","Fruits","CIRUELAS","Sweet Pixie","Todos los tamaños","","","","Prunus spp.","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1528","3537","Global","Fruits","MANZANAS","MAIA-L","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1529","3538","Global","Fruits","MANZANAS","Ipador","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1527","3539","Global","Fruits","MANZANAS","IFORED Serie Y","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1530","3540","Global","Fruits","MANZANAS","IFORED Serie R","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1531","3541","Global","Fruits","MANZANAS","CIVM49","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-20 17:23:38","2023-12-19 19:10:27","","SP"
"1532","3542","Global","Retailer Assigned Numbers","MANZANAS","Regal D27-16","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1533","3543","Global","Fruits","LIMON","7ELS1 sin semillas","Pequeño","","","","Citris limon","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1534","3544","Global","Fruits","LIMON","7ELS1 sin semillas","Medio","","","","Citris limon","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1535","3545","Global","Fruits","LIMON","7ELS1 sin semillas","Grande","","","","Citris limon","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1536","3546","Global","Fruits","MANZANAS","DS 102","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1538","3548","Global","Fruits","MANZANAS","Inored","Todos los tamaños","","","","Malus domestica","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1539","3549","Global","Fruits","CEREZAS","HR87","Todos los tamaños","","","","Prunus avium","","Approved","","","Wendy Logan","2023-12-19 19:10:27","2023-12-19 19:10:27","","SP"
"1540","3550","Global","Fruits","CEREZAS","RL 100","Todos los tamaños","","","","Prunus avium","","Approved","","","Wendy Logan","2024-02-02 15:51:32","2023-12-19 19:10:27","","SP"
"1541","3551","Global","Fruits","PITAHAYA","Pulpa roja","Todos los tamaños","","","","","Fire Dragons es una marca registrada que usan ciertas pitahayas de pulpa roja","Approved","","","Webmaster2015","2024-02-12 15:46:22","2024-02-12 15:44:41","","SP"
"1545","3555","Global","Fruits","MANZANAS","Rosinette","Todos los tamaños","","","","","","Approved","","","Webmaster2015","2024-07-30 14:51:36","2024-07-30 13:52:20","","SP"
"1546","3556","Global","Fruits","MANDARINA","Tango sin semillas","Todos los tamaños","","","","","Tangold","Approved","","","Webmaster2015","2024-07-30 15:02:04","2024-07-30 14:36:59","","SP"
"1547","3557","Global","Fruits","MANZANAS","Wurtwinning","Todos los tamaños","","","","","Bloss®","Approved","","","Webmaster2015","2024-07-30 14:49:07","2024-07-30 14:48:36","","SP"
"1542","3552","Global","Fruits","UVAS","ARDTHIRTYSIX","Todos los tamaños","","","","","ARRA Cherry Crush","Approved","","","Webmaster2015","2024-07-30 15:27:12","2024-07-30 15:26:23","","SP"
